0.012766,-0.001858,0.000000,0.000000,0.000086,1.000000
4.024419,0.565644,0.000000,0.000000,0.734617,0.678483
3.217796,-0.128373,0.000000,0.000000,-0.674762,0.738035
5.494616,0.818504,0.000000,0.000000,0.710635,0.703561
4.641876,0.145346,0.000000,0.000000,-0.602864,0.797844
